INFO 2025-09-22 02:16:26,843 basehttp 12956 3736 "GET /static/main/mainnn.css HTTP/1.1" 200 10858
INFO 2025-09-22 02:16:28,818 basehttp 12956 28464 "POST / HTTP/1.1" 302 0
INFO 2025-09-22 02:16:28,873 basehttp 12956 28464 "GET /order_info/38 HTTP/1.1" 200 35256
INFO 2025-09-22 02:16:28,892 basehttp 12956 28464 "GET /static/main/order_table.js HTTP/1.1" 200 2226
INFO 2025-09-22 02:16:40,925 basehttp 12956 28464 "GET /total_orders HTTP/1.1" 200 55032
INFO 2025-09-22 02:16:47,228 basehttp 12956 28464 "GET /users/ HTTP/1.1" 200 72234
INFO 2025-09-22 02:16:47,235 basehttp 12956 28464 "GET /static/main/users_search.js HTTP/1.1" 200 2469
INFO 2025-09-22 02:16:50,793 basehttp 12956 28464 "GET /order_info/38 HTTP/1.1" 200 35256
WARNING 2025-09-22 02:16:54,304 log 12956 28464 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-22 02:16:54,305 basehttp 12956 28464 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 10362
INFO 2025-09-22 02:18:35,061 basehttp 12956 28524 "GET /order_info/38 HTTP/1.1" 200 35256
INFO 2025-09-22 02:18:36,156 basehttp 12956 28524 "GET /order_info/38 HTTP/1.1" 200 35256
WARNING 2025-09-22 02:18:37,994 log 12956 28524 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-22 02:18:37,994 basehttp 12956 28524 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 10362
INFO 2025-09-22 02:18:39,455 basehttp 12956 28524 "GET /order_info/38 HTTP/1.1" 200 35256
WARNING 2025-09-22 02:18:39,516 log 12956 28524 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-22 02:18:39,517 basehttp 12956 28524 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 10362
INFO 2025-09-22 02:18:43,241 basehttp 12956 28524 "GET /order_info/38 HTTP/1.1" 200 35256
WARNING 2025-09-22 02:18:43,291 log 12956 28524 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-22 02:18:43,293 basehttp 12956 28524 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 10362
WARNING 2025-09-22 02:18:51,012 log 12956 29184 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-22 02:18:51,014 basehttp 12956 29184 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 10362
WARNING 2025-09-22 02:18:51,039 log 12956 29184 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-22 02:18:51,041 basehttp 12956 29184 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 10362
INFO 2025-09-22 02:18:57,286 basehttp 12956 29184 "GET /create_item HTTP/1.1" 200 34285
WARNING 2025-09-22 02:18:57,368 log 12956 29184 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-22 02:18:57,370 basehttp 12956 29184 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 10362
INFO 2025-09-22 02:18:58,806 basehttp 12956 29184 "GET / HTTP/1.1" 200 116437
